N,P,K,temperature,humidity,ph,EC,weather_temperature,weather_humidity,light_intensity,air_pressure,rainfall,crop
80,52,39,26.41915161,76.85691248,7.165696848,2.79,13.35,68.49,543.6,1009.25,7.43,jute
89,52,45,24.89326318,77.01222585,7.207457208,3.41,13.44,47.88,396.71,989.02,11.83,jute
77,51,44,23.25583402,82.7015932,7.124333547,2.92,25.51,56.85,317.08,1004.44,1.27,jute
94,37,41,24.7634518,87.06071115,6.463538707,3.17,20.57,61.67,445.62,1009.61,22.05,jute
75,41,35,24.97042599,78.62697699,6.856833064,2.26,11.85,60.64,758.66,984.77,9.8,jute
60,55,36,26.12797248,80.49172597,7.132389299,3.07,12.86,60.88,210.4,998.83,24.91,jute
62,56,35,25.97825807,81.65769588,6.235357638,2.46,26.79,93.46,825.29,989.93,27.97,jute
84,40,42,26.2830571,73.35763537,6.704273839,1.9,21.25,70.12,761.64,1015.8,7.92,jute
100,56,40,26.38905406,83.31240346,7.433313409,3.37,15.61,83.16,266.76,999.18,10.85,jute
75,56,44,25.2746335,73.7459581,6.109478059,1.31,23.63,62.61,887.54,995.35,24.88,jute
78,46,42,23.09499564,78.45959697,7.095413294,2.77,16.83,71,649.56,995.78,28.64,jute
82,48,36,25.79351957,81.76904006,6.352076783,3.36,13.52,74.04,231.8,992.15,7.97,jute
100,58,41,23.17403323,87.88255345,6.658769991,2.52,22.79,86.84,136.36,1019.41,20.63,jute
88,50,40,25.63215038,79.95150917,7.051822472,1.21,16.05,78.77,109.86,1005.89,0.42,jute
67,41,40,25.848795,87.81661683,7.333143205,2.28,24.76,67.47,696.92,1029.34,0.34,jute
72,42,43,26.56767277,80.90424543,6.352771037,2.69,15.03,75.73,678.4,1011.53,11.96,jute
89,40,43,26.24532085,72.97198375,7.124050134,1.47,20.54,77.89,454.67,985.21,17.81,jute
89,57,43,26.91515043,73.19897535,6.998787171,1.66,25.67,92.46,195.76,993.04,7.23,jute
61,41,44,24.36972377,82.11319791,6.537914958,3.29,21.29,95.79,764.7,994.35,1.98,jute
79,45,43,25.71901283,79.15532398,7.171054239,2.84,16.33,55.36,456.29,982.95,12.28,jute
84,40,43,25.01157559,88.3313023,7.228268228,2.67,16.68,67.53,624.62,1018.9,22.78,jute
98,43,35,25.40785911,76.44048625,7.319952206,1.63,18.49,86.25,568.14,1012.74,26.29,jute
75,36,44,23.28081,74.27607475,6.613341343,1.75,12.5,71.2,567.16,1018.98,11.93,jute
89,58,35,23.98651719,82.09053379,6.096838784,1.35,20.08,84.86,498.86,996.21,28.01,jute
91,41,37,24.48556447,83.20630007,6.132570523,2.41,26.55,70.3,186.48,994.35,18.09,jute
77,48,36,25.86705009,84.09985284,7.36008498,1.86,25.75,79.33,616.51,980.44,12.17,jute
66,58,35,23.5643831,79.46283115,7.321619041,2.76,22.1,59.92,877.63,991.43,26.89,jute
62,59,41,24.2248758,74.89465426,7.175170657,2.74,16.17,52.57,274.51,999.94,24.85,jute
82,35,35,25.49386782,86.97061481,7.299076163,2.26,16.26,59.69,851.44,988.57,11.93,jute
61,41,35,24.97178693,79.47557931,6.842966479,2.86,26.54,84.75,437.71,1003.42,11.09,jute
99,57,38,24.80624984,82.09281674,6.356295568,2.78,27.41,88.82,213.82,1022.5,12.66,jute
70,42,43,23.16814977,76.66724969,6.508342839,3.36,14.27,64.8,704.02,981.7,13.38,jute
90,59,35,24.25133493,89.86454053,7.098227926,1.45,15.63,48.42,711.68,995.96,13.33,jute
73,43,42,26.58361011,78.00774772,6.310699968,2.34,20.98,51.48,266.94,994.31,24.9,jute
67,46,44,26.82489244,78.20392774,7.093328631,1.73,15.63,70.87,516.81,997.39,25.63,jute
84,37,42,25.49674786,81.13449097,6.691074249,3.34,16.78,71.19,274.1,1013.41,17.04,jute
72,41,36,24.09874353,80.57226761,6.187746776,2.73,14.38,76.2,675.83,993.65,26.95,jute
71,56,37,23.18866654,86.20899734,6.491506245,2.2,16.2,65.18,432.72,1002.67,29.36,jute
64,53,38,26.24347471,78.51063754,6.855362875,1.73,27.24,72.39,413.28,987.92,5.16,jute
65,54,39,23.75091572,71.14782585,7.124571593,3.42,14.94,75.21,397.28,1027.29,3.96,jute
60,58,37,26.13871511,79.1188943,6.067302109,2.24,14.02,67.47,753.26,1001.37,20.78,jute
86,39,43,26.14576648,71.23690851,6.432051512,2.36,27.49,68.23,382.83,1023.11,21.64,jute
90,50,44,26.91643698,73.48655995,6.253408852,3.35,11.03,60.7,618.1,1025.01,8.72,jute
91,38,36,26.5232969,77.17331847,7.287318723,1.83,19.58,93.93,471.1,994.81,5.78,jute
87,48,38,23.81579631,80.94023552,7.161865733,3.1,26.72,72.89,912.91,992.96,16.32,jute
72,41,36,26.50838667,86.84264005,6.065898283,3.22,22.19,57.05,845.24,1000.95,0.14,jute
71,54,35,26.63952463,70.95705996,7.311077075,1.55,20.55,53.41,432.33,1019.77,20.49,jute
82,46,41,23.3250131,79.79609448,6.581693772,2.98,24.4,65.27,677.58,1003.92,8.5,jute
71,52,43,26.47549543,73.96164569,6.732826127,2.51,18.53,95.08,893.57,1020.63,4.42,jute
80,43,43,23.78756036,74.36794079,6.014572075,1.32,15.97,92.87,758.54,1027.02,3.83,jute
77,55,43,25.49941707,75.99987588,6.663559451,1.69,18.17,66.99,144.47,1021.11,24.44,jute
95,57,41,23.24925555,73.65346838,6.434610995,3.01,13.45,85.7,609.36,1013.99,2.87,jute
63,47,35,26.98582182,89.05587886,7.432768147,2.75,20.07,66.29,200.52,1023.01,21.28,jute
93,43,38,23.61475336,86.14290267,6.987332927,2.72,13.9,71.19,427.72,1027.02,20.98,jute
87,44,43,23.87484465,86.79261344,6.718725189,2.82,27.19,62.82,175.64,1016.99,1.87,jute
88,52,39,23.92887902,88.07112278,6.880204617,1.65,22.72,93.1,686.46,1006.19,5.42,jute
90,39,37,24.81441246,81.68688879,6.86106911,2.69,26.18,81.74,684.3,1013.41,16.86,jute
90,39,43,24.44743944,82.286484,6.7693455,1.45,16.68,89.63,877.22,1002.95,9.14,jute
84,38,43,26.57421679,73.81994896,7.26158085,3.54,27.51,57.38,204.66,998.64,27.47,jute
91,21,26,26.33377983,57.36469955,7.261313694,2.52,18.24,93.89,711.88,1010.01,21.85,coffee
107,21,26,26.45288458,55.32222678,7.235070264,2.02,14.62,66.52,438.35,1005.15,7.11,coffee
83,38,35,25.70822684,52.88667115,7.18915558,1.39,21.47,64.06,269.98,988.35,7.61,coffee
108,24,31,24.12832546,56.18107663,6.431899748,2.96,21.59,70.21,465.34,1019.32,7.92,coffee
116,28,34,23.44372334,60.39523266,6.42321105,2.41,23.64,94.71,257.69,1010.79,7.89,coffee
116,23,25,23.4123707,52.26994674,6.869720196,1.61,27.72,64.41,127.27,1010.53,23.23,coffee
109,31,27,23.05951896,50.40609436,6.973839707,3.48,13.18,79.09,980.05,1018.61,14.29,coffee
89,25,34,23.07895447,63.65861483,7.184801627,1.35,13.53,79.71,457.6,1027.77,15.03,coffee
118,18,32,27.6496114,51.11044023,6.351823783,1.48,23.88,55.75,492.48,994.29,28.81,coffee
111,32,34,25.46743689,69.35161206,6.392048018,2.78,18.3,84.98,250.38,1012.52,22.37,coffee
84,36,28,26.7350622,55.55164819,6.119892347,2.48,11.11,80.97,451.24,1013.56,1.17,coffee
85,33,25,26.20811417,52.50987966,6.910823945,2.69,11.13,70.5,959.72,999.17,23.28,coffee
99,15,27,27.0424167,57.27927475,6.501157208,3.08,15.63,90.42,975.97,1004.47,23.5,coffee
81,30,31,24.65090184,51.93952357,7.027585559,2.37,14.49,94.65,272.19,1003.88,27.32,coffee
95,39,29,27.35152643,55.99375012,7.13411409,3,16.26,52.43,337.42,1006.5,13.26,coffee
81,34,30,25.17787724,62.26244581,6.647765997,2.01,18.41,56.19,914.19,1021.87,7.56,coffee
80,15,28,23.11438731,68.00096043,6.703270635,2.5,20.88,82.71,912.6,996.92,16.27,coffee
104,20,26,27.22783677,52.95261751,7.493191968,2.62,22.82,56.86,941.93,988.89,6.69,coffee
109,29,28,23.26316991,60.5160021,6.724688503,2.13,18.41,50.98,874.96,1019.45,4.17,coffee
100,32,26,25.234661,57.53161469,6.043485685,1.26,23.05,86.01,399.7,987.45,26.68,coffee
100,24,28,25.59535262,57.72920846,7.101661011,1.36,11.32,80.16,828.41,1002.78,10.55,coffee
83,21,28,25.5674832,60.49244602,7.466900683,2.58,27.49,49.49,903.12,989.19,12.49,coffee
120,23,28,25.67324193,51.29043632,6.877799264,1.32,16.54,78.74,133.07,1002.05,14.65,coffee
104,26,30,24.40726724,62.65692638,6.410992833,3.5,26.74,76.88,213.06,1016.53,1.49,coffee
108,33,31,23.69287069,66.76090123,7.393825704,2.81,19.66,61.83,217.68,996.51,0.96,coffee
91,25,26,24.53460016,66.99765375,7.482414225,3.33,26.34,70.95,601.52,1016.9,25.18,coffee
86,26,27,27.13140403,52.89368299,6.081172981,2.88,18.93,62.6,414.16,999.33,13.68,coffee
98,18,27,27.56088634,68.49299897,6.516312148,2.15,19.82,62.7,716.4,999.22,28.25,coffee
111,27,31,23.59302313,55.27564977,6.043330951,2.25,17.06,89.58,794.66,1023.19,12.95,coffee
84,39,35,23.17714381,52.13864034,6.959404135,1.63,22.64,79.35,820.85,983.28,29.48,coffee
98,27,27,24.71384065,51.29142534,7.238109556,2.66,25.04,88.71,908.72,980.93,3.28,coffee
118,21,34,24.38534644,64.72543073,7.234258375,2,25.15,52.99,203.18,995.81,25.08,coffee
103,27,31,27.15998538,51.59100753,6.691541233,1.76,23.28,92.73,229.97,1001.55,25.85,coffee
82,24,33,26.53543168,67.09608099,6.809593554,2.48,13.57,58.61,637.67,1003.86,22.77,coffee
86,31,35,27.01207284,60.76645256,6.485761419,3.04,14.1,87.03,583.46,1001.19,3.62,coffee
88,35,35,27.55906475,58.45742907,6.784460602,1.95,22.81,84.14,460.99,993.23,20.81,coffee
84,27,29,23.32293161,53.00366334,7.167092586,2.35,23.2,56.58,534.46,1001.69,22.78,coffee
120,40,33,24.23850608,54.30329632,6.73410539,2.69,21.87,54.81,649.36,988.5,5.05,coffee
106,40,30,23.42611644,64.10651528,6.779984384,2.55,20.8,86.94,473.23,1020.07,16.53,coffee
113,21,33,26.02241444,55.83288958,7.277422738,1.93,21.48,54.71,810.7,998.34,28.04,coffee
117,34,25,24.83846178,56.7685316,7.21270048,3.1,18.85,71.52,722.75,994.16,23.29,coffee
80,30,25,26.24092174,65.64381357,7.487266991,2.24,14.17,68.17,274.15,982.47,4.7,coffee
88,21,27,24.43011925,66.02411187,7.231166546,3.4,16.4,49.94,903.11,988.83,22.53,coffee
113,33,34,26.00373964,62.1445102,6.559817161,1.94,24.67,67.45,612.46,1014.26,23.26,coffee
87,23,28,26.22367404,62.26594559,6.979590627,3.58,11.62,50.55,650.55,1013.41,6.97,coffee
113,15,29,27.09617155,63.55324262,6.779230041,2.57,25.24,87.49,279.47,1013.69,21.36,coffee
98,29,30,25.64004392,61.03273481,6.217974349,2.16,27.84,87.18,843.95,994.62,6.63,coffee
97,29,27,27.74576987,54.36976075,7.205078785,1.21,18.82,72.62,482.62,995.79,6.06,coffee
85,35,32,26.24928198,54.28617819,6.854011265,1.37,12.15,79.03,814.33,993.86,16.33,coffee
82,29,35,26.67377159,52.24226285,6.246872394,1.23,24.91,89.5,720.72,1004.03,2,coffee
103,33,25,27.10210397,55.7497332,6.911066044,1.37,24.35,93.18,321.46,999.66,4.5,coffee
112,17,28,27.62975458,61.26002598,6.777417989,2.83,20.47,81.05,389.61,1024.44,6.19,coffee
99,19,33,27.5364547,55.51673151,6.273741983,3.17,15.61,81.12,307.66,1011.2,1.89,coffee
120,20,34,23.56960509,50.56339727,6.906124587,2.73,19.33,77.16,404.6,982.08,29.08,coffee
114,27,28,24.99451759,57.93250202,7.162802357,2.82,12.8,79.57,674.12,992.14,10.59,coffee
100,40,35,27.56441788,54.41094079,6.955787351,1.43,11.56,84.49,169.82,1003.04,14.72,coffee
108,35,25,23.98143338,61.10935084,6.971963169,2.18,14.46,87.23,559.71,1029.79,5.69,coffee
115,31,30,24.22984659,67.37768353,6.840927967,3.54,27.16,82.61,969.06,988.12,7.53,coffee
87,28,30,25.60153969,68.66257977,6.536676653,2.99,12.08,93.06,330.02,1028.24,21.49,coffee
82,24,26,24.31274458,53.57285558,6.089443603,3.26,14.43,67.35,937.76,1028.35,6.44,coffee
94,26,27,26.36629861,52.25738495,7.456460375,2.84,23.69,50.58,248.92,986.54,6.59,coffee
87,28,35,26.5602777,57.1621814,6.759211911,3.17,26.45,50.94,497.72,990.58,27.82,coffee
118,40,35,26.35034208,58.50650238,7.460174812,1.81,14.19,79.29,685.82,1017.16,18.96,coffee
87,38,29,25.20406808,57.88370456,6.652642579,3.01,17.41,83.14,988.65,1020.03,10.1,coffee
92,40,30,23.35723208,55.18792166,6.026287448,3.29,13.62,60.5,497.03,1015.17,8.66,coffee
97,22,26,23.60567546,59.68849145,6.074190142,1.53,18.94,69.57,876.51,1001.44,6.57,coffee
99,40,32,24.18471151,69.94807345,7.045543056,3.51,18.8,63.16,764.93,981.54,1.77,coffee
89,28,33,26.44414097,53.83876189,6.993236001,2.21,21.13,75.1,794.62,1025.78,21.25,coffee
112,39,29,26.12492233,63.37479229,6.726528895,3.39,18.37,69.39,918.89,1004.63,13.95,coffee
111,28,26,27.77363343,64.47858698,6.937352845,2.1,22.88,56.61,522.04,1019.66,12.13,coffee
114,20,26,25.55656667,62.67087838,7.27905689,2.42,27.46,82.93,139.14,1018.2,15.28,coffee
117,26,30,27.92374437,67.96910852,7.079850922,1.59,22.7,65.51,324.04,1024.22,21.4,coffee
111,29,31,26.05968403,52.31098539,6.136286518,1.69,17.58,53.8,901.02,1019.39,23.28,coffee
119,30,28,26.35770906,64.57578034,6.505203696,3.23,24.65,89.5,301.8,998.26,20.19,coffee
116,40,33,24.91370487,54.15319242,7.042089492,3.41,21.04,95.82,592.4,1016.78,29.74,coffee
95,37,35,27.31317116,68.4233391,6.348337519,2.91,23.93,51.44,830.89,1014.9,23.38,coffee
86,40,33,26.1387869,52.26311691,7.432322234,1.6,22.43,59.3,228.79,1011.01,26.61,coffee
117,37,32,23.1069385,67.06230539,6.787658922,2.67,26.97,72.71,842.36,1017.97,6.87,coffee
105,18,35,23.52648086,68.44030686,6.743417121,2.96,25.43,53.99,241.6,1020,6.57,coffee
109,23,25,25.11711046,68.48030408,7.00733163,2.27,12.59,62.66,883.53,1015.2,24.77,coffee
80,18,31,24.02952505,58.84880599,7.303033217,3.08,14.57,86.72,650.22,980.05,3.75,coffee
101,31,26,26.70897548,69.71184111,6.861235184,3.37,19.7,49.79,958.35,1017.87,10.09,coffee
103,33,33,26.71717393,50.50148528,7.131435858,3.16,12.84,63.83,902.83,1024.53,6.8,coffee
93,26,27,24.59245684,56.46829641,7.288211994,2.8,16.23,57.08,651.64,1026.62,18.28,coffee
104,35,28,27.51006055,50.66687215,6.983732393,2.42,16.53,51.65,210.4,1028.8,29.66,coffee
116,36,25,27.57847581,58.52534263,6.172090205,3.14,14.95,75.7,894.94,1027.46,28.91,coffee
107,38,29,26.65069302,57.56695719,6.35118177,2.56,19.24,74.38,669.88,995.63,25.12,coffee
101,33,33,26.97251562,62.0183627,6.908671379,1.95,20.91,72.29,691.44,982.02,6.93,coffee
107,31,31,23.17124551,52.97841162,6.766184468,1.41,20.14,57.04,773.55,981.16,24.21,coffee
99,16,30,23.52652084,65.44340921,6.392791654,3.13,22.88,60.46,908.77,1010.72,19.81,coffee
103,40,30,27.30901814,55.196224,6.348316257,1.68,26.21,73.16,563.35,1026.66,16.64,coffee
118,31,34,27.54823036,62.88179198,6.123796057,2.77,21.32,71.99,252.97,988.35,22.21,coffee
106,21,35,25.627355,57.04151119,7.428523634,2.37,12.61,49.05,917.02,997.76,1.97,coffee
116,38,34,23.29250318,50.04557009,6.020947179,2.83,25.37,93.2,840.68,997.82,20.62,coffee
97,35,26,24.91461008,53.74144743,6.334610249,2.57,14.1,49.91,153.33,995.28,20.78,coffee
107,34,32,26.77463708,66.4132686,6.78006386,2.57,17.61,72.01,372.62,985.54,3.73,coffee
99,15,27,27.41711238,56.63636248,6.086922359,2.75,23.75,55.25,353.42,1007.02,28.15,coffee
118,33,30,24.13179691,67.22512329,6.362607851,3.58,11.03,64.22,745.88,1027.75,1.16,coffee
117,32,34,26.2724184,52.12739421,6.758792552,2.57,12.48,67.84,725.66,994.42,21,coffee
0,0,0,31.5,4.1,1.285705928,5.4,21.46,76.52,926.33,989.99,9.9,Balsam Apple
0,4.4,3.6,31.6,21.7,3.500676687,5.4,22.07,67.31,370.88,1014.79,21.16,Balsam Apple
0,4.5,3.7,30.5,22.3,1.049664186,6.3,25.01,70.67,366.01,1028.84,20.1,Balsam Apple
0,4.5,3.7,30.2,20.9,3.86024565,6.1,17.73,79.65,986.11,980.18,19.23,Balsam Apple
0,4.5,3.7,29.9,21.7,0.2461870038,6,11.82,62.14,872.94,1002.67,19.21,Balsam Apple
0,4.5,3.8,29.6,21.1,3.885539541,6.2,22.8,56.21,500.27,1015.44,28.51,Balsam Apple
0,4.5,3.8,29.3,20.9,0.3640076654,6.4,23.33,72.68,977.45,1025.82,20.15,Balsam Apple
0,4.5,3.8,29.2,21.8,3.586343832,6.4,17.89,57.23,787.79,998.11,29.53,Balsam Apple
0,0,0,29.1,0,2.205264215,6.3,20.39,91.41,829.6,1029.15,2.39,Balsam Apple
0,0,0,29,0,3.973266225,6.2,23.8,56.97,920.85,1016.34,20.61,Balsam Apple
0,0,0,28.8,3.5,0.480426946,6,25.97,78.32,440.04,1016.93,16.29,Balsam Apple
6.8,20.4,19.7,28.8,3.1,2.304646281,6.2,26.34,47.62,770.66,1008.33,22.39,Balsam Apple
16.5,42.9,42.4,28.8,24,3.883349635,6.3,16.92,86.81,299.81,1012.56,11.58,Balsam Apple
0,1.3,0.5,28.7,3.2,2.187771808,6.7,22.76,89.1,895.01,995.81,17.91,Balsam Apple
22.9,57.6,57.3,28.7,36.3,2.591714825,6.9,26.54,62.25,286.47,1018.02,9.35,Balsam Apple
24.3,60.8,60.5,28.7,31.3,2.843845018,6.7,17.11,74.94,721.96,1012.2,4.15,Balsam Apple
24.4,61,60.7,28.6,35.6,1.927256046,7.1,16.31,67.44,549.42,1013.37,27.51,Balsam Apple
24.4,61.2,60.9,28.5,35.6,2.584720704,7.3,16.61,87.08,428.98,1001.69,5.11,Balsam Apple
24.6,61.6,61.3,28.5,38.1,2.420394385,7.3,22.86,60.26,378.98,985.84,12.48,Balsam Apple
24.6,61.6,61.3,28.5,33.8,3.62440044,7.2,23.06,73.81,164.37,1010.08,10.63,Balsam Apple
24.7,61.7,61.4,28.5,34.2,0.3726962453,7,16.67,62.47,693.12,1020.05,28.11,Balsam Apple
24.8,61.9,61.6,28.5,34.5,1.26766012,7,11.25,58.35,316,994.13,5.3,Balsam Apple
24.8,62,61.7,28.4,33.9,3.811563639,7,17.39,80.98,144.56,1010.81,11.06,Balsam Apple
24.9,62.2,61.9,28.4,35.2,3.583002379,7,16.45,94.14,173.62,1008.66,14.12,Balsam Apple
24.9,62.2,61.9,28.4,34.3,1.931495661,6.9,14.18,58.34,735.26,996.57,1.28,Balsam Apple
24.9,62.3,62,28.4,33.9,2.556503872,6.7,18.97,92.87,761.61,983.58,20.64,Balsam Apple
25.1,62.6,62.3,28.4,35.4,1.254048495,6.7,17.21,79.09,982.01,980.29,20,Balsam Apple
25.1,62.6,62.3,28.4,34.8,0.914860407,6.7,20.02,51.79,350.35,1007.7,22.56,Balsam Apple
25.2,62.9,62.6,28.4,37.2,1.962053939,6.7,24.82,47.58,197.98,1011.27,24.04,Balsam Apple
25.1,62.8,62.5,28.4,34.3,1.542738466,6.6,26.74,65.33,650.57,1026.36,4.72,Balsam Apple
25.2,62.9,62.6,28.4,36.1,2.417893225,6.6,13.17,79.71,501.03,1002.92,20.36,Balsam Apple
25.3,63.2,62.9,28.4,35.3,0.4953916205,6.6,15.14,77.83,335.45,995.19,19.95,Balsam Apple
25.3,63.2,62.9,28.4,36.1,3.902700269,6.5,23,52.66,624.32,1022.91,26.2,Balsam Apple
25.4,63.3,63,28.3,37.5,3.947600829,6.5,26.77,61.44,233.99,1019.13,27.28,Balsam Apple
25.4,63.3,63,28.4,39,2.853014513,6.5,11.04,54.16,999.09,1016.2,25.5,Balsam Apple
25.4,63.3,63,28.4,35.7,2.237166192,6.5,14.34,91.77,986,995.95,24.54,Balsam Apple
25.5,63.6,63.3,28.4,35.4,1.376204942,6.5,15.91,72.84,271.17,1003.31,14.07,Balsam Apple
25.6,63.7,63.4,28.4,37.2,3.292421075,6.4,23.95,74.61,489.27,998.15,2.29,Balsam Apple
25.6,63.7,63.4,28.4,37,2.801978456,6.4,13.26,82.15,697.19,984.12,27.38,Balsam Apple
25.6,63.7,63.4,28.4,35.3,0.8179443695,6.4,17.78,63.37,475.73,999.82,20.76,Balsam Apple
25.7,64,63.7,28.4,38.9,3.661523301,6.4,26.92,69.52,967.37,1010.74,18.04,Balsam Apple
25.7,64,63.7,28.4,39,3.325641523,6.4,13.85,63.88,980.65,1018.3,1.33,Balsam Apple
25.7,64,63.7,28.4,36.5,3.809239671,6.4,13.5,73.31,857.97,1028.25,21.54,Balsam Apple
25.7,64.2,63.9,28.4,37.4,2.957734132,6.3,16.49,94.11,817.18,994.45,8.66,Balsam Apple
25.8,64.3,64,28.3,37.9,2.530977745,6.3,19.71,65.91,737.59,1008.33,8.51,Balsam Apple
25.9,64.4,64.2,28.4,35.7,1.789323538,6.3,16.24,74,327.13,985.96,9.74,Balsam Apple
25.9,64.4,64.2,28.4,37,3.744368237,6.3,21.63,70.71,330.63,1011.65,18.74,Balsam Apple
25.9,64.4,64.2,28.4,37.2,3.49104278,6.3,12.47,59.04,569.5,1000.47,22.84,Balsam Apple
25.9,64.6,64.3,28.4,37.2,0.3718309464,6.3,23.9,66.69,668.42,992.52,12.85,Balsam Apple
25.9,64.6,64.3,28.4,38.3,0.3001945031,6.3,16.06,60.65,672.68,989.72,0.85,Balsam Apple
26.1,64.9,64.6,28.4,37.8,1.630560794,6.3,20.26,57.32,229.94,998.55,28.52,Balsam Apple
26,64.7,64.5,28.4,41.2,3.280102657,6.3,20.8,65.39,174.96,1002.76,23.63,Balsam Apple
26.1,64.9,64.6,28.4,42.4,3.951649291,6.3,16.88,47.6,387.46,1009.06,28.67,Balsam Apple
26.1,64.9,64.6,28.4,37.5,0.7715841862,6.2,25.74,88.11,458.49,991.02,9.62,Balsam Apple
26.1,65,64.7,28.4,37.5,2.457696718,6.2,21.28,61.76,773.87,1012.58,17.37,Balsam Apple
26.2,65.2,64.9,28.4,37.5,1.647385255,6.2,25.93,59.31,534.16,981.67,22.23,Balsam Apple
26.2,65.3,65,28.4,40,3.885674712,6.2,13.44,69.58,655.08,1017.83,27.09,Balsam Apple
26.2,65.3,65,28.4,37.5,3.400051908,6.2,27.03,69.16,819.04,1024.58,20.08,Balsam Apple
26.3,65.5,65.2,28.4,37.5,3.385649078,6.2,16.8,88.98,114.44,990.51,7.16,Balsam Apple
26.3,65.5,65.2,28.4,38.3,1.981034007,6.2,16.4,83.8,725.29,995.93,4.46,Balsam Apple
26.4,65.6,65.3,28.4,37.5,1.776314109,6.2,13.68,57.48,325.05,1021.88,4.11,Balsam Apple
26.4,65.6,65.3,28.4,38.9,1.238946873,6.1,26.48,88.5,834.35,1017.71,9.01,Balsam Apple
26.4,65.6,65.3,28.4,40.5,0.4142268873,6.1,19.18,93.39,781.83,987.1,20.25,Balsam Apple
26.4,65.7,65.4,28.4,38.9,3.48594503,6.1,26.02,77.4,577.76,999.76,17.65,Balsam Apple
26.5,65.8,65.6,28.4,41.2,3.289023835,6.1,11.91,81.81,218.04,1019.94,24.95,Balsam Apple
26.5,66,65.7,28.4,37.9,3.998927158,6.1,21.91,61.8,542.31,1019.74,3.73,Balsam Apple
26.5,65.8,65.6,28.4,37.8,3.987219981,6.1,25.07,94.51,731.88,997.81,13.43,Balsam Apple
26.5,66,65.7,28.4,41.3,2.310640481,6.1,11.43,93.94,527.73,994.71,14.64,Balsam Apple
16.1,41.9,41.4,27.3,8,3.122152178,6.3,14.34,89.49,527.45,980.53,11.96,Balsam Apple
16.1,41.9,41.4,27.3,27.7,3.790109774,6.3,14.83,52.92,228.46,1012.19,23.14,Balsam Apple
16.1,42,41.5,27.3,27.6,3.428660085,6.3,22.79,91.42,492.18,986.71,2.22,Balsam Apple
16.2,42.1,41.6,27.3,28,1.139922787,6.3,15.19,54.92,916.85,1006.95,19.49,Balsam Apple
16.2,42.1,41.6,27.3,27.8,1.912067714,6.3,19.39,95.17,604.76,1004.82,11.8,Balsam Apple
16.2,42.1,41.6,27.3,27.7,0.6908057776,6.3,20.07,93.78,417.18,998.07,20.96,Balsam Apple
16.2,42.1,41.6,27.3,31.2,3.825393904,6.3,25.15,73.48,454.89,980.33,3.87,Balsam Apple
16.2,42.1,41.6,27.3,29.4,2.503463611,6.3,18.51,94.72,250.12,991.86,24.29,Balsam Apple
16.2,42.2,41.7,27.3,29.8,1.068842661,6.3,23.18,65.78,238.24,1015.83,2.85,Balsam Apple
16.3,42.3,41.8,27.3,27.7,2.752462601,6.3,27.94,89.88,881.93,1014.58,17.85,Balsam Apple
16.3,42.3,41.8,27.3,30.6,2.548887314,6.3,20.01,57.65,363.97,1023.85,21.27,Balsam Apple
16.3,42.3,41.8,27.3,27.7,1.561018329,6.2,23.6,62.03,885.18,1002.47,21.25,Balsam Apple
16.3,42.3,41.8,27.3,29.1,0.6315188504,6.2,22.64,67.64,484.39,989.78,26.8,Balsam Apple
16.3,42.4,41.9,27.3,29.1,2.751978143,6.2,20.76,80.3,512.25,1010.14,18.22,Balsam Apple
16.3,42.4,41.9,27.3,27.8,2.177169263,6.2,26.99,94.44,432.39,1010.4,20.86,Balsam Apple
16.4,42.5,42,27.3,27.6,3.134809889,6.2,19.5,59.18,454.38,991.01,21.1,Balsam Apple
16.4,42.5,42,27.3,29.9,2.176621304,6.2,15.37,60.22,449.05,1007.36,19.9,Balsam Apple
16.4,42.5,42,27.3,27.7,3.438289701,6.2,21.63,72.68,302.88,1011.05,9.42,Balsam Apple
16.4,42.6,42.1,27.3,27.9,2.297245987,6.2,20.5,48.23,862.87,1005.89,16.24,Balsam Apple
16.4,42.6,42.1,27.3,28.1,2.331564292,6.2,25.07,56.85,503.44,989.41,19.8,Balsam Apple
16.4,42.6,42.2,27.3,27.9,3.53128369,6.2,14.79,92.93,753.33,1029.74,27.16,Balsam Apple
16.4,42.6,42.2,27.3,29.5,1.733234892,6.2,23.21,84.59,747.61,998.37,10.85,Balsam Apple
16.4,42.6,42.2,27.3,27.7,0.7092578681,6.2,18.26,83.99,521.18,1019.76,7,Balsam Apple
16.5,42.7,42.3,27.3,27.8,0.30937417,6.2,27.56,92.29,449.79,981.05,0.82,Balsam Apple
16.5,42.8,42.3,27.3,27.8,3.069521572,6.2,11.99,52.04,314.65,980.28,26.99,Balsam Apple
16.5,42.8,42.3,27.3,29.4,2.557176295,6.2,26.02,74.09,399.1,995.04,6.5,Balsam Apple
16.5,42.9,42.4,27.3,27.7,2.875503119,6.2,22.57,59.14,501.67,1006.12,5.37,Balsam Apple
16.5,42.9,42.4,27.3,30.9,1.009263814,6.2,22.37,60.17,826.87,993.6,3.53,Balsam Apple
16.6,42.9,42.5,27.3,27.7,0.7182116072,6.2,11.73,67.24,997.5,985.01,19.95,Balsam Apple
16.6,42.9,42.5,27.3,27.7,0.2552697295,6.1,15.66,61.27,274.73,1019.92,3.99,Balsam Apple
16.6,42.9,42.5,27.3,29.8,1.532232723,6.1,17.33,66.05,405.14,1012.03,9.27,Balsam Apple
